🇭🇰公告:更新11-11-2025🇭🇰,#genre#
Zabb Channel ,https://vdo.plathong.net/flash7057/flash7057/playlist.m3u8

🇰🇷韓國,#genre#
█████████████████████████████████████████████
ABN,https://vod2.abn.co.kr/IPHONE/abn.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
Arirang Radio (720p),http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/playlist.m3u8
Arirang Radio,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/playlist.m3u8
Arirang TV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang TV UN,https://amdlive-ch02-ctnd-com.akamaized.net/arirang_2ch/smil:arirang_2ch.smil/playlist.m3u8
Arirang 阿里郎,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
ARIRANG,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283886
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
BBS Buddhist Broadcasting (1080p),http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
BBS 불교 방송,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist.m3u8
BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
BTN,http://btn.nowcdn.co.kr/btn/btnlive01/playlist.m3u8
C,http://112.175.51.214:1935/live/myStream/playlist.m3u8
CGTN俄语,https://russian-livews.CGTN.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
CJ OnStyle Plus,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
CJ ONSTYLE,https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
CPBC,http://onair1.cpbc.co.kr:1935/tv/smil:live.smil/playlist.m3u8
EBS 1 (400p) [Not 24/7],https://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8
EBS 1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
EBS 2 (400p) [Not 24/7],https://ebsonair.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
EBS E (400p) [Not 24/7],https://ebsonair.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBS kids (400p) [Not 24/7],https://ebsonair.ebs.co.kr/ebsufamilypc/familypc1m/playlist.m3u8
EBS 키즈,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
EBS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283881
EBS+ 1 (400p),https://ebsonair.ebs.co.kr/plus1familypc/familypc1m/playlist.m3u8
EBS+ 2 (400p),https://ebsonair.ebs.co.kr/plus2familypc/familypc1m/playlist.m3u8
EBS+ 2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
EBS1,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS-KIDS,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/playlist.m3u8
EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
FGTV,https://fgtvlive.fgtv.com/smil:fgtv.smil/playlist.m3u8
GCN24 Korean (720p),http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_1300k.stream/playlist.m3u8
GCN教会,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_high/chunklist.m3u8
GoodTV (1080p),http://mobliestream.c3tv.com:1935/live/goodtv.sdp/playlist.m3u8
GS My Shop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
GS Shop,https://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
Gugak TV,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
Gugbang TV (1080p),http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
HOME SHOPPING,https://s28.qtcdn.co.kr/media/liveM3U8/idx/518045142/enc/1860408350/playlist.m3u8
HYUNDAI HOME SHOPPING PLUS,https://dtvstreaming.hyundaihmall.com/newcjp3/_definst_/newcjpstream.smil/playlist.m3u8
JIBS SBS,http://123.140.197.22/stream/1/play.m3u8
KBS 1,https://hello.kbshlsfree.workers.dev/free/channel/11/master.m3u8
KBS 10,https://hello.kbshlsfree.workers.dev/free/channel/nvod8/master.m3u8
KBS 11,https://hello.kbshlsfree.workers.dev/free/channel/nvod9/master.m3u8
KBS 12,https://hello.kbshlsfree.workers.dev/free/channel/nvod10/master.m3u8
KBS 2,https://hello.kbshlsfree.workers.dev/free/channel/12/master.m3u8
KBS 24,https://hello.kbshlsfree.workers.dev/free/channel/81/master.m3u8
KBS 3,https://hello.kbshlsfree.workers.dev/free/channel/nvod1/master.m3u8
KBS 4,https://hello.kbshlsfree.workers.dev/free/channel/nvod2/master.m3u8
KBS 5,https://hello.kbshlsfree.workers.dev/free/channel/nvod3/master.m3u8
KBS 6,https://hello.kbshlsfree.workers.dev/free/channel/nvod4/master.m3u8
KBS 7,https://hello.kbshlsfree.workers.dev/free/channel/nvod5/master.m3u8
KBS 8,https://hello.kbshlsfree.workers.dev/free/channel/nvod6/master.m3u8
KBS 9,https://hello.kbshlsfree.workers.dev/free/channel/nvod7/master.m3u8
KBS LiveCam DokDo (540p),http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
KBS WORLD,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283887
KBS世界,https://wms4-kortv.akamaized.net/a_live/63719963/smil:20ch011.smil/playlist.m3u8
Korea TV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
MBC Andong (안동 MBC) (360p),http://andong.webcasting.co.kr/live/mbc/playlist.m3u8
MBC Chuncheon (춘천 MBC) (480p),https://stream.chmbc.co.kr/TV/myStream/playlist.m3u8
MBC Yeosu (여수 MBC) (1080p),https://5c3639aa99149.streamlock.net/live_TV/tv/playlist.m3u8
MBC,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283879
MBC-제주,https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
National Assembly TV,https://github.com/BellezaEmporium/IPTV_Exception/raw/master/channels/kr/natv.m3u8
NHTV (720p),http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
OCN TV,https://5d12bc59c4748.streamlock.net/redirect/ocnbroadcasting.com/ocnbroadcasting2?type=m3u8
OUN,https://live.knou.ac.kr/knou1/live1/playlist.m3u8
RNA,http://5ddfc48289114.streamlock.net/CHsoom/LIVE/playist.m3u8
SBS CJB (540p),http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
SBS PLUS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283877
SBS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283876
Shinsegae Shopping TV,https://liveout.catenoid.net/live-02-shinsegaetvshopping/shinsegaetvshopping_720p/playlist.m3u8
Shopping Live (576p) [Not 24/7],http://serv30.vintera.tv:8081/shoppinglive/shoppinglive_stream/playlist.m3u8
Shopping NT (720p),https://live.shoppingntmall.com/live/10011.m3u8
TBS Seoul,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
tvchosun2,http://onair2.cdn.tvchosun.com/origin2/_definst_/tvchosun_s3/playlist.m3u8
tvN 도깨비,https://d21dxaer0ypwk1.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-a6m2cy2rylsvo-ssai-prd/54ac8e25_eb5a_4f10_ba20_ffb254f0a16c/hls/playlist.m3u8
tvN 마인,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8
tvN1,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?
tvN2,https://d21dxaer0ypwk1.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-a6m2cy2rylsvo-ssai-prd/54ac8e25_eb5a_4f10_ba20_ffb254f0a16c/hls/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.service_id=KRBC32000261J
tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?tvN Movies
YTN,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283878
卡酷少儿,http://113.26.251.182:8009/hls/61/index.m3u8
优漫卡通,http://113.26.251.182:8009/hls/60/index.m3u8
印度NDTV,https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/master.m3u8
泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8

🇫🇷法國,#genre#
█████████████████████████████████████████████
Antenne Réunion  [Not 24/7],https://live-antenne-reunion.zeop.tv/live/c3eds/antreunihd/hls_fta/antreunihd.m3u8?location=ZEOP01
Beyblade,https://amg01796-amg01796c6-rakuten-fr-5334.playouts.now.amagi.tv/playlist/amg01796-fastmediafast-beybladefr-rakutenfr/playlist.m3u8
BFM Business (576p),https://live-cdn-stream-euw1.bfmb.bct.nextradiotv.com/master.m3u8
BFM Lyon (576p),https://live-cdn-bfmtvlyo-euw1.bfmtv.bct.nextradiotv.com/master.m3u8
BFM TV (576p),https://live-cdn-stream-euw1.bfmtv.bct.nextradiotv.com/master.m3u8
BFM2,https://d1ib1gsg71oarf.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-scp7wda722jph/BFM2_FR.m3u8
France 24 Arabic ,https://live.france24.com/hls/live/2037222-b/F24_AR_HI_HLS/master_5000.m3u8
France 24 English ,https://live.france24.com/hls/live/2037218-b/F24_EN_HI_HLS/master_5000.m3u8
France 24 Español ,https://live.france24.com/hls/live/2037220-b/F24_ES_HI_HLS/master_5000.m3u8
France 24 FAST English,https://amg00106-amg00106c1-rakuten-uk-4654.playouts.now.amagi.tv/playlist/amg00106-france24fast-france24-rakutenuk/playlist.m3u8
France 24 French ,https://live.france24.com/hls/live/2037179-b/F24_FR_HI_HLS/master_5000.m3u8
France 5 ,http://69.64.57.208/france5/mono.m3u8
Francophonie ,http://mv2.tvfrancophonie.org/live/Stream1/playlist.m3u8
Grjngo Films de Western,https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/a5fc1b02-5945-11ef-a2df-87241c204d22/0/master.m3u8?country=fr&vendor=rakuten
NOOS TV ,https://ms2.mx-cd.net/tv/276-2860564/Omroep_NOOS.smil/playlist.m3u8
Nos Païs  [Not 24/7],https://5f86a49aedff6.streamlock.net/nos_pais_24_7/nos_pais_24_7/playlist.m3u8
Notele (576p) [Not 24/7],https://streaming01.divercom.be/notele_live/direct.stream/playlist.m3u8
NW Economie (576p),https://hls.newworldtv.com/nw-economie/video/live.m3u8
NW Info 2 EN (576p),https://hls.newworldtv.com/nw-info-2/video/live.m3u8
NW Info FR (576p),https://hls.newworldtv.com/nw-info/video/live.m3u8
NW Magazine (576p),https://hls.newworldtv.com/nw-magazine/video/live.m3u8
Puissance TV,https://event.vedge.infomaniak.com/livecast/ik:puissancetelevision/manifest.m3u8
Qui Veut Gagner Des Millions La Chaîne,https://amg02393-awpg-amg02393c1-rakuten-uk-2461.playouts.now.amagi.tv/playlist/amg02393-awpg-quiveutgagnerdesmillions-rakutenuk/playlist.m3u8
Radio Contact ,https://contact-live-hls.akamaized.net/hls/live/2038650/CONTACT-Live-HLS/master.m3u8
rance 2 ,http://69.64.57.208/france2/mono.m3u8
🇨🇦加拿大,#genre#
█████████████████████████████████████████████
GTN Canada,https://streamer12.vdn.dstreamone.net/carishowtime/showtime/chunks.m3u8?
ICI Montreal,https://amdici.akamaized.net/hls/live/873426/ICI-Live-Stream/master.m3u8
ICI RDI,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
Legislative Assembly of British Columbia Committee A,https://cdn3.wowza.com/5/YldIU1hsTlljRWZF/hbs-prim-dougfir-httpo/DougFirP.smil/playlist.m3u8
Legislative Assembly of Ontario (without interpretation),https://temp2.isilive.ca/live/_definst_/ontla/house-en-cc/playlist.m3u8
Legislative Assembly of Ontario Committees (room 1),https://temp2.isilive.ca/live/_definst_/ontla/committee_1-en/playlist.m3u8
Legislative Assembly of Ontario Committees (room 151),https://temp3.isilive.ca/live/_definst_/ontla/rm151-en/playlist.m3u8
Legislative Assembly of Ontario Committees (room 2),https://lin13.isilive.ca/live/_definst_/ontla/committee_2-en/playlist.m3u8
Legislative Assembly of Ontario,https://temp3.isilive.ca/live/_definst_/ontla/house-en/playlist.m3u8
Noovo Cinéma ,https://dk4ogs46bjxcw.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-xr1ct045l70mz/Noovo_Cinema.m3u8
Noovo Téléréalités ,https://d29qczaufx5vc3.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-dxg2k6h0o2l6i/Noovo_Telerealites.m3u8
Sikh Spiritual Centre Rexdale ,https://cdn12.henico.net:8443/live/ssct/index.m3u8
South Park: Welcome to Canada!,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/663115d923e24f000843b49c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c2961-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3ab119fa-05a9-4969-b1d0-3284a871f460
The Red Green Channel,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63565a6de3d057000783bb1c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c7781-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=92089ca4-c375-4a2a-a1ff-148a1935ce73
TIS TV ,https://cdn10.live-tv.cloud/riood/tisod-abr/riood/tisod720/playlist.m3u8
TM1  [Not 24/7],http://69.64.57.208/tm1/playlist.m3u8
Zoomer TV ,https://d3p8ecnk6t4t73.cloudfront.net/scheduler/scheduleMaster/316.m3u8
Now TV 102.3FM Edmonton (CKNO-FM),https://videostream.jpbgdigital.com/NOWTV.m3u8
Now TV 94.3FM Winnipeg (CHNW-FM),https://videostream.jpbgdigital.com/CHNWTV.m3u8
Noovo Comédies ,https://d2s8iafdyzconc.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-6x2p3ho0vw00a/Noovo_Comedies_Home.m3u8
Income Property,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e926429cb58900088f951f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7ac9d1-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9a63c15a-155d-463a-93ab-a89574f82e5c
Canal Savoir ,https://hls.savoir.media/live/stream.m3u8
Toronto 360 TV  [Not 24/7],http://cdn3.toronto360.tv:8081/toronto360/hd/playlist.m3u8
🇸🇬新加坡|澳大利亞|摩洛哥,#genre#
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
新加坡國際,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡國際,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
█████████████████████████████████████████████
2GB Sydney ,https://2gblive.akamaized.net/hls/live/2033805/2GB/index.m3u8
3AW Melbourne ,https://3awlive.akamaized.net/hls/live/2032295/3AW/index.m3u8
10 Bold Adelaide ,https://dce3793146fef017.mediapackage.us-west-2.amazonaws.com/out/v1/55cdf73af7894775ba6de8f57482b66a/CMAF_HLS/index.m3u8
6PR Perth ,https://6prlive.akamaized.net/hls/live/2033806/6PR/index.m3u8
ausbiz TV  [Not 24/7],https://d9quh89lh7dtw.cloudfront.net/public-output/index.m3u8
Bloomberg TV Australia ,https://bloomberg.com/media-manifest/streams/aus.m3u8
Bondi Rescue,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/66166989635c7500084105a2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c796a45-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6764d2d1-b42f-4d3f-b861-f9d0d6aeaf33
INTV Australia,http://tv1.intv.mk:1935/live/intv/index.m3u8
Trace Sport Stars (Australia) ,https://lightning-tracesport-samsungau.amagi.tv/playlist.m3u8
Trace Urban (Australia) ,https://lightning-traceurban-samsungau.amagi.tv/playlist.m3u8
Zoo Moo (Australia) ,https://zoomoo-samsungau.amagi.tv/playlist.m3u8

2M Monde +1 ,https://d2qh3gh0k5vp3v.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-n6pess5lwbghr/2M_ES.m3u8



🇨🇳地方衛視|️4K衛視,#genre#
█████████████████████████████████████████████
上海衛視,http://112.27.235.94:8000/hls/28/index.m3u8
山西衛視,http://112.27.235.94:8000/hls/45/index.m3u8
川衛視,http://112.27.235.94:8000/hls/35/index.m3u8
四川衛視,http://120.76.248.139/live/bfgd/4200000103.m3u8
吉林衛視,http://120.76.248.139/live/bfgd/4200000097.m3u8
江蘇衛視4K,http://ddns.xryo.cn:8888/udp/239.111.205.64:5140
東方衛視,http://120.76.248.139/live/bfgd/4200000093.m3u8
東南衛視,http://112.27.235.94:8000/hls/38/index.m3u8
浙江衛視,http://112.27.235.94:8000/hls/29/index.m3u8
浙江衛視,http://120.76.248.139/live/bfgd/4200000094.m3u8
圳衛視4K,http://ikuai.haleeyo.cn:9003/udp/239.77.1.14:5146
貴州衛視,http://112.27.235.94:8000/hls/46/index.m3u8
新疆衛視,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd
廣西衛視,http://210.22.62.138:808/hls/41/index.m3u8



🇨🇳中國CCTV,#genre#
█████████████████████████████████████████████


CCTV1綜合,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1綜合,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
CCTV1綜合,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
CCTV1綜合,http://ddns.xryo.cn:8888/udp/239.112.205.59:5140
CCTV1綜合,http://hsza.f3322.net:4000/rtp/238.1.78.166:7200
CCTV2財經,http://ddns.xryo.cn:8888/udp/239.112.205.78:5140
CCTV2財經,http://hsza.f3322.net:4000/rtp/238.1.78.235:7752
CCTV2財經,http://www.520345.xyz:8188/rtp/239.69.1.102:10250
CCTV3綜藝,http://ddns.xryo.cn:8888/udp/239.112.205.221:5140
CCTV3綜藝,http://hsza.f3322.net:4000/rtp/238.1.78.170:7232
CCTV3綜藝,http://www.520345.xyz:8188/rtp/239.69.1.122:10370
CCTV4國際,http://ddns.xryo.cn:8888/udp/239.111.205.40:5140
CCTV4國際,http://ddns.xryo.cn:8888/udp/239.111.205.83:5140
CCTV4國際,http://ddns.xryo.cn:8888/udp/239.111.205.84:5140
CCTV4國際,http://ddns.xryo.cn:8888/udp/239.112.205.202:5140
CCTV4國際,http://116.77.33.98:44330/tsfile/live/0004_1.m3u8
CCTV4國際,http://hsza.f3322.net:4000/rtp/238.1.78.236:7760
CCTV4國際,http://www.520345.xyz:8188/rtp/239.69.1.138:10466
CCTV4國際,http://www.cdnstv.com:6398/hls/4/index.m3u8
CCTV5+賽事,http://hsza.f3322.net:4000/rtp/238.1.78.237:7768
CCTV5+賽事,http://113.15.109.216:59901/tsfile/live/1001_1.m3u8
CCTV5+賽事,http://116.77.33.98:44330/tsfile/live/0006_1.m3u8
CCTV5+賽事,http://ddns.xryo.cn:8888/udp/239.111.205.13:5140
CCTV5體育,http://ddns.xryo.cn:8888/rtp/239.112.205.222:5140
CCTV5體育,http://www.cdnstv.com:6398/hls/5/index.m3u8
CCTV5體育,http://116.77.33.98:44330/tsfile/live/0005_1.m3u8
CCTV5體育,http://hsza.f3322.net:4000/rtp/238.1.78.171:7240
CCTV6電影,http://ddns.xryo.cn:8888/udp/239.112.205.223:5140
CCTV6電影,http://www.cdnstv.com:6398/hls/6/index.m3u8
CCTV7軍事,http://ddns.xryo.cn:8888/udp/239.112.205.83:5140
CCTV7軍事,http://hsza.f3322.net:4000/rtp/238.1.78.239:7784
CCTV7軍事,http://www.520345.xyz:8188/rtp/239.69.1.103:10256
CCTV7軍事,http://www.cdnstv.com:6398/hls/7/index.m3u8
CCTV7軍事,http://116.77.33.98:44330/tsfile/live/0008_1.m3u8
CCTV8電視劇,http://ddns.xryo.cn:8888/udp/239.112.205.224:5140
CCTV8電視劇,http://hsza.f3322.net:4000/rtp/238.1.78.173:7256
CCTV8電視劇,http://www.520345.xyz:8188/rtp/239.69.1.125:10388
CCTV8電視劇,http://www.cdnstv.com:6398/hls/8/index.m3u8
CCTV8電視劇,http://116.77.33.98:44330/tsfile/live/0009_1.m3u8
CCTV9紀錄,http://ddns.xryo.cn:8888/udp/239.112.205.85:5140
CCTV9紀錄,http://www.520345.xyz:8188/rtp/239.69.1.104:10262
CCTV9紀錄,http://www.cdnstv.com:6398/hls/9/index.m3u8
CCTV9記錄,http://hsza.f3322.net:4000/rtp/238.1.78.240:7792
CCTV9紀錄,http://116.77.33.98:44330/tsfile/live/0010_1.m3u8
CCTV10科教,http://ddns.xryo.cn:8888/udp/239.112.205.86:5140
CCTV10科教,http://hsza.f3322.net:4000/rtp/238.1.78.241:7800
CCTV10科教,http://www.520345.xyz:8188/rtp/239.69.1.105:10268
CCTV10科教,http://www.cdnstv.com:6398/hls/10/index.m3u8
CCTV10科教,http://116.77.33.98:44330/tsfile/live/0011_1.m3u8
CCTV11戲劇,http://ddns.xryo.cn:8888/udp/239.112.205.213:5140
CCTV11戲劇,http://hsza.f3322.net:4000/rtp/238.1.78.206:7502
CCTV11戲劇,http://www.520345.xyz:8188/rtp/239.69.1.154:10560
CCTV11戲劇,http://www.cdnstv.com:6398/hls/11/index.m3u8
CCTV11戲劇,http://116.77.33.98:44330/tsfile/live/0012_1.m3u8
CCTV12社會,http://ddns.xryo.cn:8888/udp/239.112.205.88:5140
CCTV12社會,http://hsza.f3322.net:4000/rtp/238.1.78.242:7808
CCTV12社會,http://www.520345.xyz:8188/rtp/239.69.1.106:10274
CCTV12社會,http://www.cdnstv.com:6398/hls/12/index.m3u8
CCTV12社會,http://113.15.109.216:59901/tsfile/live/0012_1.m3u8
CCTV12社會,http://116.77.33.98:44330/tsfile/live/0013_1.m3u8
CCTV13新聞,http://ddns.xryo.cn:8888/udp/239.111.205.53:5140
CCTV13新聞,http://hsza.f3322.net:4000/rtp/238.1.79.35:4392
CCTV13新聞,http://www.cdnstv.com:6398/hls/13/index.m3u8
CCTV13新聞,http://116.77.33.98:44330/tsfile/live/0014_1.m3u8
CCTV14少兒,http://hsza.f3322.net:4000/rtp/238.1.78.243:7816
CCTV14少兒,http://www.520345.xyz:8188/rtp/239.69.1.107:10280
CCTV14少兒,http://www.cdnstv.com:6398/hls/14/index.m3u8
CCTV14少兒,http://116.77.33.98:44330/tsfile/live/0015_1.m3u8
CCTV15音樂,http://116.77.33.98:44330/tsfile/live/0016_1.m3u8
CCTV15音樂,http://ddns.xryo.cn:8888/udp/239.112.205.214:5140
CCTV15音樂,http://hsza.f3322.net:4000/rtp/238.1.78.222:7648
CCTV15音樂,http://www.520345.xyz:8188/rtp/239.69.1.155:10566
CCTV15音樂,http://www.cdnstv.com:6398/hls/15/index.m3u8
CCTV16奧林匹克,http://116.77.33.98:44330/tsfile/live/0017_1.m3u8
CCTV16奧林匹克,http://ddns.xryo.cn:8888/udp/239.111.205.134:5140
CCTV16奧林匹克,http://www.520345.xyz:8188/rtp/239.69.1.247:11124
CCTV17農業,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0%241920x1080
CCTV17農業,http://ddns.xryo.cn:8888/udp/239.112.205.211:5140
CCTV17農業,http://hsza.f3322.net:4000/rtp/238.1.78.178:7296
CCTV17農業,http://www.cdnstv.com:6398/hls/17/index.m3u8
CCTV女性時尚,http://hsza.f3322.net:4000/rtp/238.1.79.55:4576
CCTV世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
